CustomerID,FullName,Segment,Region,Country
C02539,Tanvi Gupta,Consumer,South,India
C02540,Isha Kapoor,Corporate,East,India
C02541,Vihaan Reddy,Small Business,East,India
C02542,Aisha Kumar,Corporate,South,India
C02543,Arjun Das,Consumer,West,India
C02544,Siddharth Kumar,Consumer,West,India
C02545,Aisha Patel,Consumer,South,India
C02546,Sai Iyer,Consumer,West,India
C02547,Rahul Dutta,Consumer,West,India
C02548,Tanvi Das,Consumer,South,India
C02549,Karan Mukherjee,Consumer,Central,India
C02550,Rohit Dutta,Consumer,South,India
C02551,Karan Kumar,Consumer,West,India
C02552,Manish Joshi,Corporate,South,India
C02553,Aditya Mehta,Consumer,South,India
C02554,Aarav Chowdhury,Consumer,South,India
C02555,Vihaan Verma,Small Business,East,India
C02556,Arjun Nair,Consumer,Central,India
C02557,Rahul Mehta,Consumer,South,India
C02558,Vivaan Patel,Consumer,South,India
C02559,Karan Sharma,Consumer,West,India
C02560,Neha Verma,Consumer,Central,India
C02561,Aditya Dutta,Corporate,South,India
C02562,Aarav Patel,Consumer,North,India
C02563,Saanvi Kumar,Consumer,West,India
C02564,Arjun Gupta,Consumer,South,India
C02565,Manish Nair,Consumer,East,India
C02566,Priya Sharma,Consumer,South,India
C02567,Vivaan Verma,Consumer,South,India
C02568,Manish Gupta,Consumer,West,India
C02569,Priya Malhotra,Consumer,East,India
C02570,Ankit Khan,Consumer,South,India
C02571,Rahul Gupta,Consumer,North,India
C02572,Manish Iyer,Small Business,South,India
C02573,Ananya Iyer,Consumer,South,India
C02574,Karan Gupta,Corporate,Central,India
C02575,Tanvi Kumar,Corporate,West,India
C02576,Siddharth Das,Consumer,West,India
C02577,Karan Gupta,Consumer,East,India
C02578,Rahul Jain,Consumer,North,India
C02579,Aditya Chowdhury,Consumer,East,India
C02580,Aarav Mehta,Consumer,Central,India
C02581,Vihaan Kumar,Consumer,North,India
C02582,Isha Jain,Consumer,North,India
C02583,Saanvi Reddy,Consumer,Central,India
C02584,Ankit Verma,Consumer,West,India
C02585,Vivaan Verma,Consumer,East,India
C02586,Aarav Chowdhury,Corporate,West,India
C02587,Manish Jain,Consumer,West,India
C02588,Neha Patel,Consumer,North,India
C02589,Riya Mukherjee,Corporate,Central,India
C02590,Vihaan Khan,Corporate,South,India
C02591,Aarav Joshi,Corporate,West,India
C02592,Ankit Verma,Consumer,South,India
C02593,Priya Kumar,Corporate,North,India
C02594,Saanvi Jain,Corporate,South,India
C02595,Sai Khan,Consumer,Central,India
C02596,Manish Das,Consumer,South,India
C02597,Riya Nair,Consumer,West,India
C02598,Vivaan Iyer,Consumer,Central,India
C02599,Tanvi Kumar,Small Business,Central,India
C02600,Siddharth Singh,Corporate,South,India
C02601,Isha Malhotra,Corporate,North,India
C02602,Siddharth Singh,Consumer,South,India
C02603,Isha Gupta,Consumer,Central,India
C02604,Neha Chowdhury,Consumer,South,India
C02605,Priya Reddy,Small Business,East,India
C02606,Priya Patel,Small Business,Central,India
C02607,Siddharth Verma,Consumer,East,India
C02608,Karan Mukherjee,Corporate,South,India
C02609,Priya Chowdhury,Consumer,Central,India
C02610,Riya Chowdhury,Consumer,West,India
C02611,Manish Thomas,Consumer,North,India
C02612,Tanvi Verma,Consumer,South,India
C02613,Rohit Sharma,Consumer,North,India
C02614,Isha Iyer,Consumer,West,India
C02615,Aditya Mehta,Consumer,West,India
C02616,Aditya Chowdhury,Consumer,Central,India
C02617,Priya Singh,Consumer,North,India
C02618,Karan Mukherjee,Consumer,East,India
C02619,Aditya Das,Consumer,Central,India
C02620,Siddharth Jain,Consumer,West,India
C02621,Vihaan Reddy,Consumer,Central,India
C02622,Arjun Dutta,Consumer,South,India
C02623,Riya Joshi,Consumer,Central,India
C02624,Karan Verma,Small Business,East,India
C02625,Rahul Dutta,Consumer,South,India
C02626,Aarav Mukherjee,Consumer,South,India
C02627,Aditya Patel,Consumer,West,India
C02628,Aditya Nair,Corporate,West,India
C02629,Rahul Khan,Consumer,East,India
C02630,Sai Verma,Consumer,West,India
C02631,Riya Nair,Consumer,East,India
C02632,Rahul Dutta,Consumer,South,India
C02633,Rahul Chowdhury,Small Business,Central,India
C02634,Karan Sharma,Consumer,Central,India
C02635,Ananya Kumar,Consumer,Central,India
C02636,Tanvi Patel,Consumer,East,India
C02637,Aarav Patel,Corporate,South,India
C02638,Siddharth Das,Consumer,West,India
C02639,Aisha Khan,Consumer,West,India
C02640,Arjun Thomas,Consumer,Central,India
C02641,Vihaan Verma,Consumer,South,India
C02642,Rahul Malhotra,Corporate,Central,India
C02643,Karan Jain,Consumer,South,India
C02644,Ankit Sharma,Consumer,East,India
C02645,Aarav Nair,Corporate,Central,India
C02646,Vihaan Dutta,Consumer,West,India
C02647,Rahul Mukherjee,Consumer,Central,India
C02648,Rahul Khan,Small Business,East,India
C02649,Vihaan Gupta,Consumer,East,India
C02650,Sai Malhotra,Consumer,Central,India
C02651,Rahul Iyer,Consumer,West,India
C02652,Isha Kapoor,Small Business,North,India
C02653,Aditya Singh,Consumer,North,India
C02654,Tanvi Mukherjee,Consumer,Central,India
C02655,Rohit Singh,Consumer,Central,India
C02656,Ankit Verma,Consumer,West,India
C02657,Ananya Mehta,Corporate,Central,India
C02658,Karan Singh,Consumer,West,India
C02659,Vihaan Chowdhury,Small Business,West,India
C02660,Rahul Iyer,Consumer,East,India
C02661,Saanvi Khan,Consumer,East,India
C02662,Isha Mukherjee,Consumer,North,India
C02663,Rahul Verma,Consumer,South,India
C02664,Neha Khan,Corporate,Central,India
C02665,Riya Das,Consumer,Central,India
C02666,Rahul Mehta,Consumer,West,India
C02667,Ananya Kapoor,Consumer,North,India
C02668,Ankit Mukherjee,Consumer,West,India
C02669,Sai Iyer,Small Business,Central,India
C02670,Sai Mukherjee,Consumer,South,India
C02671,Manish Singh,Consumer,West,India
C02672,Aisha Malhotra,Consumer,East,India
C02673,Ananya Kumar,Consumer,West,India
C02674,Aarav Joshi,Consumer,Central,India
C02675,Rohit Kumar,Consumer,North,India
C02676,Arjun Thomas,Consumer,East,India
C02677,Sai Mehta,Consumer,South,India
C02678,Isha Jain,Consumer,South,India
C02679,Karan Reddy,Consumer,East,India
C02680,Aditya Patel,Consumer,Central,India
C02681,Vihaan Singh,Consumer,Central,India
C02682,Vihaan Singh,Consumer,East,India
C02683,Sai Kumar,Consumer,East,India
C02684,Ananya Iyer,Consumer,North,India
C02685,Rahul Kumar,Consumer,North,India
C02686,Ananya Mukherjee,Consumer,East,India
C02687,Priya Gupta,Consumer,North,India
C02688,Sai Joshi,Consumer,North,India
C02689,Vihaan Das,Small Business,West,India
C02690,Tanvi Kapoor,Consumer,South,India
C02691,Manish Reddy,Small Business,South,India
C02692,Tanvi Sharma,Consumer,Central,India
C02693,Manish Patel,Consumer,East,India
C02694,Vihaan Jain,Consumer,South,India
C02695,Saanvi Kumar,Consumer,South,India
C02696,Aisha Reddy,Consumer,North,India
C02697,Neha Malhotra,Consumer,West,India
C02698,Siddharth Mukherjee,Consumer,West,India
C02699,Ananya Reddy,Consumer,East,India
C02700,Karan Singh,Consumer,Central,India
C02701,Isha Gupta,Corporate,West,India
C02702,Rahul Thomas,Consumer,East,India
C02703,Riya Kapoor,Consumer,West,India
C02704,Rahul Jain,Consumer,East,India
C02705,Aditya Thomas,Consumer,North,India
C02706,Manish Reddy,Consumer,East,India
C02707,Tanvi Khan,Consumer,North,India
C02708,Vihaan Gupta,Corporate,West,India
C02709,Sai Chowdhury,Consumer,South,India
C02710,Neha Chowdhury,Consumer,East,India
C02711,Vihaan Sharma,Consumer,North,India
C02712,Riya Jain,Consumer,East,India
C02713,Saanvi Malhotra,Consumer,East,India
C02714,Tanvi Jain,Consumer,North,India
C02715,Rohit Reddy,Consumer,North,India
C02716,Ankit Mukherjee,Consumer,West,India
C02717,Riya Das,Consumer,North,India
C02718,Siddharth Dutta,Consumer,East,India
C02719,Rahul Singh,Consumer,South,India
C02720,Tanvi Das,Consumer,South,India
C02721,Ankit Sharma,Consumer,Central,India
C02722,Aarav Thomas,Consumer,West,India
C02723,Vivaan Malhotra,Small Business,North,India
C02724,Riya Sharma,Consumer,North,India
C02725,Rahul Nair,Consumer,East,India
C02726,Karan Kumar,Consumer,East,India
C02727,Siddharth Kapoor,Consumer,East,India
C02728,Priya Dutta,Corporate,North,India
C02729,Neha Kapoor,Consumer,South,India
C02730,Vivaan Sharma,Consumer,East,India
C02731,Rahul Mehta,Consumer,South,India
C02732,Neha Malhotra,Small Business,North,India
C02733,Aisha Verma,Consumer,East,India
C02734,Aditya Reddy,Consumer,Central,India
C02735,Karan Reddy,Consumer,South,India
C02736,Ankit Thomas,Consumer,East,India
C02737,Arjun Joshi,Corporate,West,India
C02738,Priya Singh,Consumer,South,India
C02739,Ankit Dutta,Consumer,East,India
C02740,Riya Dutta,Consumer,East,India
C02741,Isha Kumar,Consumer,South,India
C02742,Ananya Kumar,Consumer,West,India
C02743,Vivaan Jain,Consumer,South,India
C02744,Priya Iyer,Consumer,North,India
C02745,Riya Jain,Corporate,Central,India
C02746,Manish Das,Corporate,East,India
C02747,Priya Patel,Corporate,North,India
C02748,Arjun Mehta,Small Business,West,India
C02749,Priya Kapoor,Consumer,West,India
C02750,Ananya Kumar,Consumer,South,India
C02751,Isha Joshi,Consumer,South,India
C02752,Priya Singh,Consumer,South,India
C02753,Aarav Thomas,Consumer,North,India
C02754,Siddharth Khan,Consumer,East,India
C02755,Vihaan Malhotra,Consumer,West,India
C02756,Ananya Patel,Consumer,West,India
C02757,Manish Das,Consumer,East,India
C02758,Neha Singh,Consumer,West,India
C02759,Rahul Jain,Consumer,West,India
C02760,Sai Kapoor,Consumer,Central,India
C02761,Siddharth Khan,Consumer,North,India
C02762,Saanvi Singh,Consumer,North,India
C02763,Vivaan Joshi,Consumer,North,India
C02764,Rohit Singh,Consumer,Central,India
C02765,Karan Iyer,Consumer,South,India
C02766,Aisha Dutta,Consumer,South,India
C02767,Neha Nair,Consumer,East,India
C02768,Aarav Singh,Consumer,Central,India
C02769,Siddharth Nair,Corporate,South,India
C02770,Sai Das,Consumer,South,India
C02771,Sai Das,Corporate,South,India
C02772,Aarav Dutta,Consumer,North,India
C02773,Sai Reddy,Corporate,South,India
C02774,Aarav Kapoor,Consumer,West,India
C02775,Ankit Sharma,Consumer,South,India
C02776,Siddharth Singh,Consumer,North,India
C02777,Ankit Nair,Corporate,Central,India
C02778,Manish Gupta,Corporate,North,India
C02779,Vihaan Nair,Corporate,East,India
C02780,Priya Dutta,Consumer,Central,India
C02781,Aisha Dutta,Consumer,West,India
C02782,Aarav Chowdhury,Consumer,East,India
C02783,Manish Kapoor,Consumer,East,India
C02784,Manish Sharma,Consumer,West,India
C02785,Saanvi Patel,Consumer,North,India
C02786,Saanvi Joshi,Consumer,West,India
C02787,Neha Jain,Consumer,South,India
C02788,Karan Singh,Small Business,Central,India
C02789,Priya Khan,Consumer,East,India
C02790,Riya Iyer,Consumer,East,India
C02791,Isha Jain,Consumer,Central,India
C02792,Riya Kapoor,Consumer,West,India
C02793,Ankit Chowdhury,Consumer,North,India
C02794,Siddharth Patel,Consumer,South,India
C02795,Manish Nair,Consumer,South,India
C02796,Isha Dutta,Consumer,East,India
C02797,Aarav Thomas,Consumer,East,India
C02798,Ankit Singh,Consumer,East,India
C02799,Aarav Mukherjee,Consumer,North,India
C02800,Vivaan Reddy,Consumer,East,India
C02801,Manish Malhotra,Consumer,North,India
C02802,Aisha Patel,Small Business,South,India
C02803,Rahul Joshi,Small Business,East,India
C02804,Saanvi Verma,Consumer,East,India
C02805,Saanvi Iyer,Consumer,North,India
C02806,Aisha Nair,Consumer,South,India
C02807,Ankit Mukherjee,Consumer,East,India
C02808,Ankit Patel,Consumer,South,India
C02809,Aisha Patel,Consumer,South,India
C02810,Isha Nair,Consumer,Central,India
C02811,Priya Malhotra,Consumer,West,India
C02812,Vihaan Patel,Consumer,East,India
C02813,Manish Chowdhury,Consumer,West,India
C02814,Priya Mukherjee,Small Business,West,India
C02815,Aarav Malhotra,Consumer,West,India
C02816,Aditya Patel,Consumer,East,India
C02817,Saanvi Joshi,Consumer,South,India
C02818,Tanvi Malhotra,Corporate,East,India
C02819,Vivaan Iyer,Consumer,North,India
C02820,Priya Khan,Consumer,North,India
C02821,Aditya Verma,Consumer,North,India
C02822,Riya Kapoor,Consumer,East,India
C02823,Ankit Dutta,Consumer,North,India
C02824,Vihaan Joshi,Consumer,North,India
C02825,Ananya Khan,Consumer,West,India
C02826,Arjun Mehta,Corporate,South,India
C02827,Isha Nair,Consumer,North,India
C02828,Siddharth Kapoor,Consumer,North,India
C02829,Aditya Sharma,Consumer,North,India
C02830,Manish Singh,Consumer,North,India
C02831,Siddharth Sharma,Corporate,West,India
C02832,Karan Verma,Small Business,East,India
C02833,Karan Dutta,Small Business,South,India
C02834,Rohit Reddy,Corporate,West,India
C02835,Tanvi Singh,Consumer,North,India
C02836,Sai Patel,Corporate,South,India
C02837,Sai Khan,Consumer,Central,India
C02838,Ananya Dutta,Consumer,East,India
C02839,Vihaan Joshi,Consumer,East,India
C02840,Karan Iyer,Consumer,North,India
C02841,Priya Mukherjee,Corporate,South,India
C02842,Aarav Nair,Consumer,Central,India
C02843,Karan Sharma,Consumer,North,India
C02844,Tanvi Thomas,Consumer,East,India
C02845,Arjun Thomas,Corporate,West,India
C02846,Aisha Sharma,Small Business,East,India
C02847,Manish Khan,Consumer,Central,India
C02848,Karan Khan,Consumer,South,India
C02849,Neha Joshi,Consumer,South,India
C02850,Aisha Nair,Small Business,North,India
C02851,Siddharth Iyer,Small Business,Central,India
C02852,Sai Joshi,Consumer,Central,India
C02853,Manish Reddy,Consumer,East,India
C02854,Ankit Joshi,Consumer,Central,India
C02855,Karan Kumar,Consumer,South,India
C02856,Saanvi Singh,Consumer,West,India
C02857,Siddharth Das,Corporate,South,India
C02858,Vihaan Gupta,Consumer,West,India
C02859,Rahul Kumar,Consumer,East,India
C02860,Vihaan Verma,Corporate,North,India
C02861,Priya Chowdhury,Consumer,North,India
C02862,Sai Das,Consumer,West,India
C02863,Karan Patel,Small Business,Central,India
C02864,Rohit Jain,Consumer,West,India
C02865,Priya Nair,Consumer,South,India
C02866,Rahul Khan,Corporate,South,India
C02867,Aditya Joshi,Consumer,North,India
C02868,Ananya Verma,Corporate,North,India
C02869,Neha Mukherjee,Consumer,North,India
C02870,Riya Gupta,Consumer,Central,India
C02871,Siddharth Jain,Corporate,Central,India
C02872,Siddharth Khan,Consumer,Central,India
C02873,Rohit Patel,Corporate,West,India
C02874,Rahul Iyer,Corporate,Central,India
C02875,Aditya Patel,Corporate,East,India
C02876,Vihaan Singh,Consumer,North,India
C02877,Tanvi Malhotra,Consumer,South,India
C02878,Isha Reddy,Consumer,East,India
C02879,Aditya Gupta,Small Business,North,India
C02880,Rohit Joshi,Consumer,Central,India
C02881,Tanvi Khan,Consumer,Central,India
C02882,Vivaan Malhotra,Consumer,North,India
C02883,Ankit Dutta,Small Business,East,India
C02884,Aarav Verma,Consumer,East,India
C02885,Ananya Das,Corporate,North,India
C02886,Arjun Jain,Consumer,East,India
C02887,Vivaan Mehta,Consumer,Central,India
C02888,Tanvi Verma,Consumer,North,India
C02889,Rahul Kapoor,Consumer,North,India
C02890,Rohit Dutta,Small Business,East,India
C02891,Vivaan Singh,Consumer,Central,India
C02892,Saanvi Chowdhury,Consumer,East,India
C02893,Saanvi Sharma,Small Business,North,India
C02894,Ananya Malhotra,Consumer,West,India
C02895,Aarav Malhotra,Consumer,West,India
C02896,Karan Patel,Consumer,West,India
C02897,Rohit Patel,Consumer,North,India
C02898,Tanvi Chowdhury,Consumer,East,India
C02899,Rahul Verma,Consumer,North,India
C02900,Ankit Sharma,Consumer,Central,India
C02901,Ankit Verma,Small Business,North,India
C02902,Saanvi Verma,Consumer,South,India
C02903,Priya Gupta,Consumer,East,India
C02904,Neha Kapoor,Consumer,South,India
C02905,Isha Patel,Consumer,West,India
C02906,Vihaan Kumar,Consumer,Central,India
C02907,Ananya Dutta,Consumer,East,India
C02908,Saanvi Thomas,Consumer,East,India
C02909,Rohit Nair,Corporate,South,India
C02910,Manish Reddy,Consumer,Central,India
C02911,Manish Singh,Consumer,West,India
C02912,Tanvi Dutta,Consumer,South,India
C02913,Arjun Khan,Consumer,Central,India
C02914,Ananya Singh,Consumer,South,India
C02915,Vivaan Mehta,Consumer,West,India
C02916,Vihaan Sharma,Consumer,North,India
C02917,Aisha Reddy,Consumer,East,India
C02918,Aditya Verma,Consumer,Central,India
C02919,Karan Dutta,Consumer,West,India
C02920,Karan Thomas,Consumer,South,India
C02921,Karan Gupta,Consumer,Central,India
C02922,Vivaan Nair,Consumer,East,India
C02923,Aarav Kapoor,Corporate,East,India
C02924,Aisha Joshi,Consumer,North,India
C02925,Riya Kapoor,Consumer,West,India
C02926,Vivaan Singh,Consumer,East,India
C02927,Rohit Thomas,Consumer,Central,India
C02928,Manish Reddy,Consumer,West,India
C02929,Priya Mehta,Consumer,North,India
C02930,Aisha Reddy,Consumer,South,India
C02931,Rohit Nair,Consumer,West,India
C02932,Vivaan Kapoor,Consumer,East,India
C02933,Aisha Kapoor,Consumer,East,India
C02934,Ankit Das,Corporate,South,India
C02935,Priya Thomas,Consumer,North,India
C02936,Priya Verma,Small Business,West,India
C02937,Rohit Jain,Consumer,Central,India
C02938,Aditya Reddy,Corporate,Central,India
C02939,Riya Kumar,Consumer,East,India
C02940,Aisha Reddy,Corporate,South,India
C02941,Saanvi Gupta,Consumer,Central,India
C02942,Vivaan Mehta,Consumer,North,India
C02943,Sai Khan,Corporate,Central,India
C02944,Riya Verma,Consumer,South,India
C02945,Vivaan Reddy,Small Business,North,India
C02946,Neha Malhotra,Consumer,Central,India
C02947,Saanvi Chowdhury,Consumer,Central,India
C02948,Priya Singh,Consumer,South,India
C02949,Ananya Das,Consumer,West,India
C02950,Aditya Mukherjee,Corporate,South,India
C02951,Aarav Das,Consumer,East,India
C02952,Riya Mukherjee,Corporate,East,India
C02953,Siddharth Nair,Consumer,South,India
C02954,Neha Verma,Consumer,South,India
C02955,Ankit Sharma,Consumer,South,India
C02956,Riya Khan,Consumer,Central,India
C02957,Ankit Chowdhury,Small Business,West,India
C02958,Ankit Verma,Consumer,South,India
C02959,Karan Kumar,Small Business,South,India
C02960,Ankit Khan,Small Business,Central,India
C02961,Rahul Malhotra,Consumer,Central,India
C02962,Vivaan Kapoor,Consumer,Central,India
C02963,Manish Thomas,Consumer,South,India
C02964,Ankit Nair,Small Business,East,India
C02965,Saanvi Chowdhury,Consumer,East,India
C02966,Vihaan Mehta,Consumer,West,India
C02967,Neha Kumar,Consumer,Central,India
C02968,Aditya Chowdhury,Consumer,Central,India
C02969,Saanvi Thomas,Corporate,South,India
C02970,Ankit Patel,Small Business,South,India
C02971,Rahul Joshi,Consumer,Central,India
C02972,Aisha Nair,Consumer,North,India
C02973,Aditya Mukherjee,Consumer,South,India
C02974,Ankit Dutta,Consumer,South,India
C02975,Sai Thomas,Consumer,North,India
C02976,Rahul Reddy,Corporate,West,India
C02977,Vihaan Patel,Corporate,West,India
C02978,Aarav Gupta,Small Business,South,India
C02979,Manish Khan,Small Business,West,India
C02980,Neha Patel,Consumer,Central,India
C02981,Saanvi Nair,Consumer,East,India
C02982,Ankit Kapoor,Consumer,North,India
C02983,Aditya Chowdhury,Small Business,West,India
C02984,Priya Mukherjee,Consumer,West,India
C02985,Arjun Gupta,Consumer,Central,India
C02986,Manish Kumar,Consumer,North,India
C02987,Ankit Joshi,Consumer,West,India
C02988,Karan Das,Consumer,Central,India
C02989,Ankit Reddy,Small Business,North,India
C02990,Saanvi Nair,Consumer,North,India
C02991,Ankit Khan,Corporate,Central,India
C02992,Manish Mukherjee,Consumer,West,India
C02993,Riya Gupta,Small Business,North,India
C02994,Ananya Mukherjee,Consumer,Central,India
C02995,Tanvi Das,Consumer,East,India
C02996,Sai Singh,Consumer,West,India
C02997,Priya Mehta,Corporate,East,India
C02998,Aisha Kapoor,Corporate,South,India
C02999,Aisha Patel,Consumer,Central,India
C03000,Manish Gupta,Consumer,North,India
